Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[196]    0.0    0.00    0.00      22         std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [196]
-----------------------------------------------
                0.00    0.00       1/21          std::_Vector_base<Edge, std::allocator<Edge> >::~_Vector_base() [537]
                0.00    0.00      20/21          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [60]
[197]    0.0    0.00    0.00      21         std::_Vector_base<Edge, std::allocator<Edge> >::_M_deallocate(Edge*, unsigned long) [197]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Edge> >::deallocate(std::allocator<Edge>&, Edge*, unsigned long) [203]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Edge> >::deallocate(std::allocator<Edge>&, Edge*, unsigned long) [203]
[198]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<Edge>::deallocate(Edge*, unsigned long) [198]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Edge> >::allocate(std::allocator<Edge>&, unsigned long) [204]
[199]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<Edge>::allocate(unsigned long, void const*) [199]
                0.00    0.00      20/60          __gnu_cxx::new_allocator<Edge>::_M_max_size() const [181]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [60]
[200]    0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::difference_type __gnu_cxx::operator-<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [200]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::base() const [179]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [60]
[201]    0.0    0.00    0.00      20         std::vector<Edge, std::allocator<Edge> >::_M_check_len(unsigned long, char const*) const [201]
                0.00    0.00      80/81          std::vector<Edge, std::allocator<Edge> >::size() const [178]
                0.00    0.00      40/40          std::vector<Edge, std::allocator<Edge> >::max_size() const [187]
                0.00    0.00      20/218797      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [128]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [60]
[202]    0.0    0.00    0.00      20         std::_Vector_base<Edge, std::allocator<Edge> >::_M_allocate(unsigned long) [202]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<Edge> >::allocate(std::allocator<Edge>&, unsigned long) [204]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<Edge, std::allocator<Edge> >::_M_deallocate(Edge*, unsigned long) [197]
[203]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<Edge> >::deallocate(std::allocator<Edge>&, Edge*, unsigned long) [203]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<Edge>::deallocate(Edge*, unsigned long) [198]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<Edge, std::allocator<Edge> >::_M_allocate(unsigned long) [202]
[204]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<Edge> >::allocate(std::allocator<Edge>&, unsigned long) [204]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<Edge>::allocate(unsigned long, void const*) [199]
-----------------------------------------------
                0.00    0.00       2/20          std::vector<bool, std::allocator<bool> >::resize(unsigned long, bool) [444]
                0.00    0.00       4/20          std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [441]
                0.00    0.00      14/20          std::vector<bool, std::allocator<bool> >::end() const [216]
[205]    0.0    0.00    0.00      20         std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [205]
                0.00    0.00      20/96872       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [139]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [60]
[206]    0.0    0.00    0.00      20         std::vector<Edge, std::allocator<Edge> >::begin() [206]
                0.00    0.00      20/1024714     __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::__normal_iterator(Edge* const&) [113]
-----------------------------------------------
                0.00    0.00       3/18          std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::~_Vector_base() [360]
                0.00    0.00      15/18          void std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_realloc_insert<EdgeChange>(__gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >, EdgeChange&&) [82]
[207]    0.0    0.00    0.00      18         std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_deallocate(EdgeChange*, unsigned long) [207]
                0.00    0.00      15/15          std::allocator_traits<std::allocator<EdgeChange> >::deallocate(std::allocator<EdgeChange>&, EdgeChange*, unsigned long) [213]
-----------------------------------------------
                0.00    0.00      15/15          std::allocator_traits<std::allocator<EdgeChange> >::deallocate(std::allocator<EdgeChange>&, EdgeChange*, unsigned long) [213]
[208]    0.0    0.00    0.00      15         __gnu_cxx::new_allocator<EdgeChange>::deallocate(EdgeChange*, unsigned long) [208]
-----------------------------------------------
                0.00    0.00      15/15          std::allocator_traits<std::allocator<EdgeChange> >::allocate(std::allocator<EdgeChange>&, unsigned long) [214]
[209]    0.0    0.00    0.00      15         __gnu_cxx::new_allocator<EdgeChange>::allocate(unsigned long, void const*) [209]
                0.00    0.00      15/45          __gnu_cxx::new_allocator<EdgeChange>::_M_max_size() const [183]
-----------------------------------------------
                0.00    0.00      15/15          void std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_realloc_insert<EdgeChange>(__gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >, EdgeChange&&) [82]
[210]    0.0    0.00    0.00      15         __gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >::difference_type __gnu_cxx::operator-<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >(__gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > > const&, __gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > > const&) [210]
                0.00    0.00      30/60          __gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >::base() const [182]
-----------------------------------------------
                0.00    0.00      15/15          void std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_realloc_insert<EdgeChange>(__gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >, EdgeChange&&) [82]
[211]    0.0    0.00    0.00      15         std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_check_len(unsigned long, char const*) const [211]
                0.00    0.00      60/62          std::vector<EdgeChange, std::allocator<EdgeChange> >::size() const [180]
                0.00    0.00      30/30          std::vector<EdgeChange, std::allocator<EdgeChange> >::max_size() const [193]
                0.00    0.00      15/218797      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [128]
-----------------------------------------------
                0.00    0.00      15/15          void std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_realloc_insert<EdgeChange>(__gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >, EdgeChange&&) [82]
[212]    0.0    0.00    0.00      15         std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_allocate(unsigned long) [212]
                0.00    0.00      15/15          std::allocator_traits<std::allocator<EdgeChange> >::allocate(std::allocator<EdgeChange>&, unsigned long) [214]
-----------------------------------------------
                0.00    0.00      15/15          std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_deallocate(EdgeChange*, unsigned long) [207]
[213]    0.0    0.00    0.00      15         std::allocator_traits<std::allocator<EdgeChange> >::deallocate(std::allocator<EdgeChange>&, EdgeChange*, unsigned long) [213]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<EdgeChange>::deallocate(EdgeChange*, unsigned long) [208]
-----------------------------------------------
                0.00    0.00      15/15          std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_allocate(unsigned long) [212]
[214]    0.0    0.00    0.00      15         std::allocator_traits<std::allocator<EdgeChange> >::allocate(std::allocator<EdgeChange>&, unsigned long) [214]
                0.00    0.00      15/15          __gnu_cxx::new_allocator<EdgeChange>::allocate(unsigned long, void const*) [209]
-----------------------------------------------
                0.00    0.00      15/15          void std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_realloc_insert<EdgeChange>(__gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >, EdgeChange&&) [82]
[215]    0.0    0.00    0.00      15         std::vector<EdgeChange, std::allocator<EdgeChange> >::begin() [215]
                0.00    0.00      15/20030       __gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >::__normal_iterator(EdgeChange* const&) [166]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<bool, std::allocator<bool> >::size() const [217]
[216]    0.0    0.00    0.00      14         std::vector<bool, std::allocator<bool> >::end() const [216]
                0.00    0.00      14/20          std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [205]
-----------------------------------------------
                0.00    0.00       2/14          std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [441]
                0.00    0.00       4/14          std::vector<bool, std::allocator<bool> >::resize(unsigned long, bool) [444]
                0.00    0.00       8/14          std::vector<bool, std::allocator<bool> >::_M_check_len(unsigned long, char const*) const [405]
[217]    0.0    0.00    0.00      14         std::vector<bool, std::allocator<bool> >::size() const [217]
                0.00    0.00      14/94941       std::vector<bool, std::allocator<bool> >::begin() const [144]
                0.00    0.00      14/14          std::vector<bool, std::allocator<bool> >::end() const [216]
                0.00    0.00      14/22          std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [196]
-----------------------------------------------
                0.00    0.00       1/14          int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [584]
                0.00    0.00       2/14          std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [55]
                0.00    0.00       2/14          void std::vector<int, std::allocator<int> >::_M_assign_aux<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::forward_iterator_tag) [582]
                0.00    0.00       4/14          std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&) [68]
                0.00    0.00       5/14          std::vector<int, std::allocator<int> >::~vector() [288]
[218]    0.0    0.00    0.00      14         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [218]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator<double>::~allocator() [220]
[219]    0.0    0.00    0.00      13         __gnu_cxx::new_allocator<double>::~new_allocator() [219]
-----------------------------------------------
                0.00    0.00       2/13          computeInitialSSSP(Graph const&, int, std::vector<int, std::allocator<int> > const&, int, int) [44]
                0.00    0.00       2/13          updateAffectedVertices(Graph const&, SSSPTree&, std::vector<int, std::allocator<int> > const&, int, int) [58]
                0.00    0.00       4/13          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [330]
                0.00    0.00       5/13          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [276]
[220]    0.0    0.00    0.00      13         std::allocator<double>::~allocator() [220]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<double>::~new_allocator() [219]
-----------------------------------------------
                0.00    0.00       4/13          std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [66]
                0.00    0.00       4/13          std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [45]
                0.00    0.00       5/13          std::vector<double, std::allocator<double> >::~vector() [286]
[221]    0.0    0.00    0.00      13         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [221]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [576]
                0.00    0.00       2/13          std::_Bit_const_iterator::_M_const_cast() const [399]
                0.00    0.00       2/13          std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [441]
                0.00    0.00       2/13          std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [442]
                0.00    0.00       6/13          std::vector<bool, std::allocator<bool> >::begin() [257]
[222]    0.0    0.00    0.00      13         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [222]
                0.00    0.00      13/96872       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [139]
-----------------------------------------------
                0.00    0.00      12/12          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [254]
[223]    0.0    0.00    0.00      12         std::_Bit_iterator::_Bit_iterator() [223]
                0.00    0.00      12/96872       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [139]
-----------------------------------------------
                0.00    0.00       5/11          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [265]
                0.00    0.00       6/11          __gnu_cxx::new_allocator<double>::max_size() const [246]
[224]    0.0    0.00    0.00      11         __gnu_cxx::new_allocator<double>::_M_max_size() const [224]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator<int>::~allocator() [227]
[225]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<int>::~new_allocator() [225]
-----------------------------------------------
                0.00    0.00       1/10          __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::operator+(long) const [511]
                0.00    0.00       2/10          __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::operator-(long) const [390]
                0.00    0.00       3/10          std::vector<PQNode, std::allocator<PQNode> >::begin() [372]
                0.00    0.00       4/10          std::vector<PQNode, std::allocator<PQNode> >::end() [327]
[226]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::__normal_iterator(PQNode* const&) [226]
-----------------------------------------------
                0.00    0.00       2/10          partitionGraph(Graph const&, int, std::vector<int, std::allocator<int> >&) [57]
                0.00    0.00       3/10          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [374]
                0.00    0.00       5/10          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [279]
[227]    0.0    0.00    0.00      10         std::allocator<int>::~allocator() [227]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<int>::~new_allocator() [225]
-----------------------------------------------
                0.00    0.00      10/10          identifyAffectedVertices(Graph&, SSSPTree&, std::vector<EdgeChange, std::allocator<EdgeChange> > const&, std::vector<int, std::allocator<int> > const&, int, int) [488]
[228]    0.0    0.00    0.00      10         int const& std::min<int>(int const&, int const&) [228]
-----------------------------------------------
                0.00    0.00       4/9           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [296]
                0.00    0.00       5/9           __gnu_cxx::new_allocator<int>::max_size() const [270]
[229]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<int>::_M_max_size() const [229]
-----------------------------------------------
                0.00    0.00       9/9           std::operator+(std::_Bit_iterator const&, long) [231]
[230]    0.0    0.00    0.00       9         std::_Bit_iterator::operator+=(long) [230]
                0.00    0.00       9/95262       std::_Bit_iterator_base::_M_incr(long) [143]
-----------------------------------------------
                0.00    0.00       1/9           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [576]
                0.00    0.00       2/9           std::_Bit_iterator::operator[](long) const [396]
                0.00    0.00       2/9           std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) [443]
                0.00    0.00       4/9           std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [441]
[231]    0.0    0.00    0.00       9         std::operator+(std::_Bit_iterator const&, long) [231]
                0.00    0.00       9/9           std::_Bit_iterator::operator+=(long) [230]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator<double>::allocator(std::allocator<double> const&) [235]
[232]    0.0    0.00    0.00       8         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [232]
-----------------------------------------------
                0.00    0.00       2/8           void std::vector<PQNode, std::allocator<PQNode> >::_M_realloc_insert<PQNode>(__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >, PQNode&&) [92]
                0.00    0.00       6/8           __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::difference_type __gnu_cxx::operator-<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >(__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > > const&, __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > > const&) [354]
[233]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::base() const [233]
-----------------------------------------------
                0.00    0.00       2/8           std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&) [68]
                0.00    0.00       2/8           int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [450]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [388]
[234]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [234]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [330]
                0.00    0.00       4/8           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [317]
[235]    0.0    0.00    0.00       8         std::allocator<double>::allocator(std::allocator<double> const&) [235]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [232]
-----------------------------------------------
                0.00    0.00       2/8           std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [456]
                0.00    0.00       6/8           std::_Bit_iterator std::__copy_move_a<false, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) [455]
[236]    0.0    0.00    0.00       8         std::_Bit_iterator std::__niter_base<std::_Bit_iterator>(std::_Bit_iterator) [236]
-----------------------------------------------
                0.00    0.00       3/7           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [352]
                0.00    0.00       4/7           __gnu_cxx::new_allocator<unsigned long>::max_size() const [301]
[237]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [237]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_default_append(unsigned long) [73]
                0.00    0.00       2/7           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::resize(unsigned long) [74]
                0.00    0.00       4/7           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_check_len(unsigned long, char const*) const [514]
[238]    0.0    0.00    0.00       7         std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::size() const [238]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy<int*>(int*, int*) [243]
[239]    0.0    0.00    0.00       7         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [239]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&) [68]
                0.00    0.00       1/7           void std::vector<int, std::allocator<int> >::_M_assign_aux<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::forward_iterator_tag) [582]
                0.00    0.00       5/7           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [281]
[240]    0.0    0.00    0.00       7         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [240]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [324]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [576]
                0.00    0.00       2/7           std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [441]
                0.00    0.00       4/7           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [247]
[241]    0.0    0.00    0.00       7         unsigned long* std::__addressof<unsigned long>(unsigned long&) [241]
-----------------------------------------------
                0.00    0.00       1/7           int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [589]
                0.00    0.00       6/7           int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [458]
[242]    0.0    0.00    0.00       7         int* std::__niter_base<int*>(int*) [242]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [244]
[243]    0.0    0.00    0.00       7         void std::_Destroy<int*>(int*, int*) [243]
                0.00    0.00       7/7           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [239]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&) [68]
                0.00    0.00       1/7           void std::vector<int, std::allocator<int> >::_M_assign_aux<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::forward_iterator_tag) [582]
                0.00    0.00       5/7           std::vector<int, std::allocator<int> >::~vector() [288]
[244]    0.0    0.00    0.00       7         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [244]
                0.00    0.00       7/7           void std::_Destroy<int*>(int*, int*) [243]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<PQNode, std::allocator<PQNode> >::end() const [401]
                0.00    0.00       4/6           std::vector<PQNode, std::allocator<PQNode> >::begin() const [310]
[245]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<PQNode const*, std::vector<PQNode, std::allocator<PQNode> > >::__normal_iterator(PQNode const* const&) [245]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [256]
[246]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<double>::max_size() const [246]
                0.00    0.00       6/11          __gnu_cxx::new_allocator<double>::_M_max_size() const [224]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [577]
                0.00    0.00       2/6           std::vector<bool, std::allocator<bool> >::capacity() const [407]
                0.00    0.00       3/6           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [282]
[247]    0.0    0.00    0.00       6         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [247]
                0.00    0.00       4/7           unsigned long* std::__addressof<unsigned long>(unsigned long&) [241]
-----------------------------------------------
                0.00    0.00       2/6           std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [432]
                0.00    0.00       4/6           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [436]
[248]    0.0    0.00    0.00       6         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [248]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [67]
                0.00    0.00       4/6           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [515]
[249]    0.0    0.00    0.00       6         std::vector<double, std::allocator<double> >::size() const [249]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<int, std::allocator<int> >::resize(unsigned long, int const&) [69]
                0.00    0.00       4/6           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [516]
[250]    0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::size() const [250]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<double*>(double*, double*) [262]
[251]    0.0    0.00    0.00       6         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [251]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data&) [419]
[252]    0.0    0.00    0.00       6         std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data const&) [252]
