Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[310]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [310]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<double>::max_size() const [301]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<double, std::allocator<double> >::max_size() const [441]
                0.00    0.00       4/6           std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [373]
[311]    0.0    0.00    0.00       6         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [311]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [310]
                0.00    0.00       6/430499      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [125]
-----------------------------------------------
                0.00    0.00       6/6           double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [482]
[312]    0.0    0.00    0.00       6         double* std::__niter_base<double*>(double*) [312]
-----------------------------------------------
                0.00    0.00       6/6           unsigned long* std::__copy_move_a<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [479]
[313]    0.0    0.00    0.00       6         unsigned long* std::__niter_base<unsigned long*>(unsigned long*) [313]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [315]
[314]    0.0    0.00    0.00       6         void std::_Destroy<double*>(double*, double*) [314]
                0.00    0.00       6/6           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [305]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [599]
                0.00    0.00       5/6           std::vector<double, std::allocator<double> >::~vector() [337]
[315]    0.0    0.00    0.00       6         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [315]
                0.00    0.00       6/6           void std::_Destroy<double*>(double*, double*) [314]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [334]
[316]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [316]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [335]
[317]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [317]
                0.00    0.00       5/11          __gnu_cxx::new_allocator<double>::_M_max_size() const [285]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator<double>::allocator() [322]
[318]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<double>::new_allocator() [318]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator<int>::allocator() [324]
[319]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<int>::new_allocator() [319]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator<int>::allocator(std::allocator<int> const&) [323]
[320]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [320]
-----------------------------------------------
                0.00    0.00       1/5           __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::allocate(unsigned long, void const*) [521]
                0.00    0.00       4/5           __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::max_size() const [349]
[321]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::_M_max_size() const [321]
-----------------------------------------------
                0.00    0.00       1/5           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [576]
                0.00    0.00       2/5           computeInitialSSSP(Graph const&, int, std::vector<int, std::allocator<int> > const&, int, int) [64]
                0.00    0.00       2/5           updateAffectedVertices(Graph const&, SSSPTree&, std::vector<int, std::allocator<int> > const&, int) [511]
[322]    0.0    0.00    0.00       5         std::allocator<double>::allocator() [322]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<double>::new_allocator() [318]
-----------------------------------------------
                0.00    0.00       2/5           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [454]
                0.00    0.00       3/5           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [415]
[323]    0.0    0.00    0.00       5         std::allocator<int>::allocator(std::allocator<int> const&) [323]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [320]
-----------------------------------------------
                0.00    0.00       2/5           partitionGraph(Graph const&, int, std::vector<int, std::allocator<int> >&) [35]
                0.00    0.00       3/5           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [404]
[324]    0.0    0.00    0.00       5         std::allocator<int>::allocator() [324]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<int>::new_allocator() [319]
-----------------------------------------------
                0.00    0.00       1/5           std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl::_Vector_impl(std::allocator<EdgeChange> const&) [556]
                0.00    0.00       2/5           std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl::_Vector_impl() [450]
                0.00    0.00       2/5           std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data&) [451]
[325]    0.0    0.00    0.00       5         std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data::_Vector_impl_data() [325]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [599]
                0.00    0.00       4/5           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [364]
[326]    0.0    0.00    0.00       5         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [326]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [335]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [329]
[327]    0.0    0.00    0.00       5         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [327]
                0.00    0.00       5/13          std::allocator<double>::~allocator() [282]
-----------------------------------------------
                0.00    0.00       1/5           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [576]
                0.00    0.00       4/5           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [363]
[328]    0.0    0.00    0.00       5         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [328]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<double, std::allocator<double> >::~vector() [337]
[329]    0.0    0.00    0.00       5         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [329]
                0.00    0.00       5/6           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [307]
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [327]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [332]
[330]    0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [330]
                0.00    0.00       5/10          std::allocator<int>::~allocator() [288]
-----------------------------------------------
                0.00    0.00       2/5           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [454]
                0.00    0.00       3/5           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [404]
[331]    0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [331]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::~vector() [338]
[332]    0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [332]
                0.00    0.00       5/28          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [251]
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [330]
-----------------------------------------------
                0.00    0.00       2/5           std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [468]
                0.00    0.00       3/5           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [409]
[333]    0.0    0.00    0.00       5         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [333]
                0.00    0.00       3/6           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [302]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [410]
                0.00    0.00       3/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [408]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [307]
[334]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [334]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [316]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [326]
[335]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [335]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [317]
-----------------------------------------------
                0.00    0.00       5/5           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [341]
[336]    0.0    0.00    0.00       5         double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [336]
                0.00    0.00       5/5           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [343]
-----------------------------------------------
                0.00    0.00       1/5           SSSPTree::~SSSPTree() [515]
                0.00    0.00       2/5           computeInitialSSSP(Graph const&, int, std::vector<int, std::allocator<int> > const&, int, int) [64]
                0.00    0.00       2/5           updateAffectedVertices(Graph const&, SSSPTree&, std::vector<int, std::allocator<int> > const&, int) [511]
[337]    0.0    0.00    0.00       5         std::vector<double, std::allocator<double> >::~vector() [337]
                0.00    0.00       5/13          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [283]
                0.00    0.00       5/6           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [315]
                0.00    0.00       5/5           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [329]
-----------------------------------------------
                0.00    0.00       1/5           main_sssp_update(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int) [2]
                0.00    0.00       1/5           SSSPTree::~SSSPTree() [515]
                0.00    0.00       3/5           partitionGraph(Graph const&, int, std::vector<int, std::allocator<int> >&) [35]
[338]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::~vector() [338]
                0.00    0.00       5/56          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [227]
                0.00    0.00       5/7           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [299]
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [332]
-----------------------------------------------
                0.00    0.00       5/5           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [343]
[339]    0.0    0.00    0.00       5         double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [339]
                0.00    0.00       5/5           void std::__fill_a<double*, double>(double*, double*, double const&) [344]
-----------------------------------------------
                0.00    0.00       5/5           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [343]
[340]    0.0    0.00    0.00       5         std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&) [340]
-----------------------------------------------
                0.00    0.00       5/5           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [342]
[341]    0.0    0.00    0.00       5         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [341]
                0.00    0.00       5/5           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [336]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [599]
                0.00    0.00       4/5           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [374]
[342]    0.0    0.00    0.00       5         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [342]
                0.00    0.00       5/5           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [341]
-----------------------------------------------
                0.00    0.00       5/5           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [336]
[343]    0.0    0.00    0.00       5         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [343]
                0.00    0.00       5/5           std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&) [340]
                0.00    0.00       5/8           std::__size_to_integer(unsigned long) [292]
                0.00    0.00       5/5           double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [339]
-----------------------------------------------
                0.00    0.00       5/5           double* std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&, std::random_access_iterator_tag) [339]
[344]    0.0    0.00    0.00       5         void std::__fill_a<double*, double>(double*, double*, double const&) [344]
                0.00    0.00       5/5           __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, void>::__type std::__fill_a1<double*, double>(double*, double*, double const&) [345]
-----------------------------------------------
                0.00    0.00       5/5           void std::__fill_a<double*, double>(double*, double*, double const&) [344]
[345]    0.0    0.00    0.00       5         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, void>::__type std::__fill_a1<double*, double>(double*, double*, double const&) [345]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<EdgeChange>::~allocator() [360]
[346]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<EdgeChange>::~new_allocator() [346]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<unsigned long>::~allocator() [361]
[347]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [347]
-----------------------------------------------
                0.00    0.00       4/4           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [377]
[348]    0.0    0.00    0.00       4         bool __gnu_cxx::__is_null_pointer<char const>(char const*) [348]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::max_size(std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > const&) [368]
[349]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::max_size() const [349]
                0.00    0.00       4/5           __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::_M_max_size() const [321]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<unsigned long> >::max_size(std::allocator<unsigned long> const&) [369]
[350]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<unsigned long>::max_size() const [350]
                0.00    0.00       4/7           __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [293]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [599]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [528]
[351]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [351]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::max_size() const [357]
[352]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_get_Tp_allocator() const [352]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<bool, std::allocator<bool> >::max_size() const [358]
[353]    0.0    0.00    0.00       4         std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator() const [353]
-----------------------------------------------
                0.00    0.00       4/4           decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [380]
[354]    0.0    0.00    0.00       4         std::move_iterator<double*>::base() const [354]
-----------------------------------------------
                0.00    0.00       4/4           decltype (__miter_base(({parm#1}.base)())) std::__miter_base<int*>(std::move_iterator<int*>) [382]
[355]    0.0    0.00    0.00       4         std::move_iterator<int*>::base() const [355]
-----------------------------------------------
                0.00    0.00       4/4           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [465]
[356]    0.0    0.00    0.00       4         std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [356]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_default_append(unsigned long) [54]
                0.00    0.00       2/4           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_check_len(unsigned long, char const*) const [539]
[357]    0.0    0.00    0.00       4         std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::max_size() const [357]
                0.00    0.00       4/4           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_S_max_size(std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > const&) [370]
                0.00    0.00       4/4           std::_Vector_base<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_get_Tp_allocator() const [352]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<bool, std::allocator<bool> >::_M_check_len(unsigned long, char const*) const [438]
[358]    0.0    0.00    0.00       4         std::vector<bool, std::allocator<bool> >::max_size() const [358]
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator() const [353]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<unsigned long> >::max_size(std::allocator<unsigned long> const&) [369]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::data() [375]
[359]    0.0    0.00    0.00       4         double* std::vector<double, std::allocator<double> >::_M_data_ptr<double>(double*) const [359]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_move_assign(std::vector<EdgeChange, std::allocator<EdgeChange> >&&, std::integral_constant<bool, true>) [585]
                0.00    0.00       3/4           std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl::~_Vector_impl() [401]
[360]    0.0    0.00    0.00       4         std::allocator<EdgeChange>::~allocator() [360]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<EdgeChange>::~new_allocator() [346]
-----------------------------------------------
                0.00    0.00       1/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [579]
                0.00    0.00       3/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [407]
[361]    0.0    0.00    0.00       4         std::allocator<unsigned long>::~allocator() [361]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [347]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [378]
[362]    0.0    0.00    0.00       4         std::char_traits<char>::length(char const*) [362]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [365]
[363]    0.0    0.00    0.00       4         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [363]
                0.00    0.00       4/5           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [328]
                0.00    0.00       4/8           std::allocator<double>::allocator(std::allocator<double> const&) [290]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [365]
[364]    0.0    0.00    0.00       4         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [364]
                0.00    0.00       4/5           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [326]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [376]
[365]    0.0    0.00    0.00       4         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [365]
                0.00    0.00       4/4           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [363]
                0.00    0.00       4/4           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [364]
-----------------------------------------------
                0.00    0.00       4/4           std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [390]
[366]    0.0    0.00    0.00       4         std::move_iterator<double*>::move_iterator(double*) [366]
                0.00    0.00       4/4           std::remove_reference<double*&>::type&& std::move<double*&>(double*&) [392]
-----------------------------------------------
                0.00    0.00       4/4           std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int, std::move_iterator<int*> >(int*) [391]
[367]    0.0    0.00    0.00       4         std::move_iterator<int*>::move_iterator(int*) [367]
                0.00    0.00       4/4           std::remove_reference<int*&>::type&& std::move<int*&>(int*&) [393]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_S_max_size(std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > const&) [370]
[368]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::max_size(std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > const&) [368]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::max_size() const [349]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<bool, std::allocator<bool> >::max_size() const [358]
[369]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<unsigned long> >::max_size(std::allocator<unsigned long> const&) [369]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<unsigned long>::max_size() const [350]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::max_size() const [357]
[370]    0.0    0.00    0.00       4         std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_S_max_size(std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > const&) [370]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::max_size(std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > const&) [368]
                0.00    0.00       4/430499      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [125]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<bool, std::allocator<bool> >::resize(unsigned long, bool) [471]
                0.00    0.00       2/4           std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [468]
[371]    0.0    0.00    0.00       4         std::vector<bool, std::allocator<bool> >::end() [371]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) [470]
                0.00    0.00       2/4           std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [468]
[372]    0.0    0.00    0.00       4         std::vector<bool, std::allocator<bool> >::begin() [372]
                0.00    0.00       4/11          std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [286]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [376]
[373]    0.0    0.00    0.00       4         std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [373]
                0.00    0.00       4/6           std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [311]
                0.00    0.00       4/8           std::allocator<double>::allocator(std::allocator<double> const&) [290]
                0.00    0.00       4/13          std::allocator<double>::~allocator() [282]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [376]
[374]    0.0    0.00    0.00       4         std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [374]
                0.00    0.00       4/13          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [283]
                0.00    0.00       4/5           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [342]
-----------------------------------------------
                0.00    0.00       2/4           computeInitialSSSP(Graph const&, int, std::vector<int, std::allocator<int> > const&, int, int) [64]
                0.00    0.00       2/4           updateAffectedVertices(Graph const&, SSSPTree&, std::vector<int, std::allocator<int> > const&, int) [511]
[375]    0.0    0.00    0.00       4         std::vector<double, std::allocator<double> >::data() [375]
                0.00    0.00       4/4           double* std::vector<double, std::allocator<double> >::_M_data_ptr<double>(double*) const [359]
-----------------------------------------------
                0.00    0.00       2/4           computeInitialSSSP(Graph const&, int, std::vector<int, std::allocator<int> > const&, int, int) [64]
                0.00    0.00       2/4           updateAffectedVertices(Graph const&, SSSPTree&, std::vector<int, std::allocator<int> > const&, int) [511]
[376]    0.0    0.00    0.00       4         std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [376]
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [373]
