Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[249]    0.0    0.00    0.00   10000         EdgeChange& std::vector<EdgeChange, std::allocator<EdgeChange> >::emplace_back<EdgeChange>(EdgeChange&&) [249]
                0.00    0.00   10000/62781       EdgeChange&& std::forward<EdgeChange>(std::remove_reference<EdgeChange>::type&) [219]
                0.00    0.00   10000/10000       std::vector<EdgeChange, std::allocator<EdgeChange> >::back() [250]
                0.00    0.00    9985/26383       void std::allocator_traits<std::allocator<EdgeChange> >::construct<EdgeChange, EdgeChange>(std::allocator<EdgeChange>&, EdgeChange*, EdgeChange&&) [224]
                0.00    0.00      15/10015       std::vector<EdgeChange, std::allocator<EdgeChange> >::end() [240]
                0.00    0.00      15/15          void std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_realloc_insert<EdgeChange>(__gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >, EdgeChange&&) [326]
-----------------------------------------------
                0.00    0.00   10000/10000       EdgeChange& std::vector<EdgeChange, std::allocator<EdgeChange> >::emplace_back<EdgeChange>(EdgeChange&&) [249]
[250]    0.0    0.00    0.00   10000         std::vector<EdgeChange, std::allocator<EdgeChange> >::back() [250]
                0.00    0.00   10000/10015       std::vector<EdgeChange, std::allocator<EdgeChange> >::end() [240]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >::operator-(long) const [247]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >::operator*() const [246]
-----------------------------------------------
                0.00    0.00   10000/10000       parseChangesFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [480]
[251]    0.0    0.00    0.00   10000         std::vector<EdgeChange, std::allocator<EdgeChange> >::push_back(EdgeChange&&) [251]
                0.00    0.00   10000/26383       std::remove_reference<EdgeChange&>::type&& std::move<EdgeChange&>(EdgeChange&) [225]
                0.00    0.00   10000/10000       EdgeChange& std::vector<EdgeChange, std::allocator<EdgeChange> >::emplace_back<EdgeChange>(EdgeChange&&) [249]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<Neighbor, std::allocator<Neighbor> >::erase(__gnu_cxx::__normal_iterator<Neighbor const*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor const*, std::vector<Neighbor, std::allocator<Neighbor> > >) [77]
[252]    0.0    0.00    0.00   10000         std::vector<Neighbor, std::allocator<Neighbor> >::_M_erase(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >) [252]
                0.00    0.00   10000/10000       bool __gnu_cxx::operator!=<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > const&, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > const&) [245]
-----------------------------------------------
                0.00    0.00    5000/10000       __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::__find_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}> >(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>) [18]
                0.00    0.00    5000/10000       __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::__find_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}> >(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>) [85]
[253]    0.0    0.00    0.00   10000         std::iterator_traits<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > >(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > const&) [253]
-----------------------------------------------
                0.00    0.00    5000/10000       __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [259]
                0.00    0.00    5000/10000       __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [257]
[254]    0.0    0.00    0.00   10000         std::remove_reference<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&>(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&) [254]
-----------------------------------------------
                0.00    0.00    5000/10000       __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [260]
                0.00    0.00    5000/10000       __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [258]
[255]    0.0    0.00    0.00   10000         std::remove_reference<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&) [255]
-----------------------------------------------
                0.00    0.00    5000/5000        std::vector<Edge, std::allocator<Edge> >::cbegin() const [263]
[256]    0.0    0.00    0.00    5000         __gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >::__normal_iterator(Edge const* const&) [256]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [259]
[257]    0.0    0.00    0.00    5000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [257]
                0.00    0.00    5000/10000       std::remove_reference<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&>(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&) [254]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [260]
[258]    0.0    0.00    0.00    5000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [258]
                0.00    0.00    5000/10000       std::remove_reference<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&) [255]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::remove_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [9]
[259]    0.0    0.00    0.00    5000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [259]
                0.00    0.00    5000/10000       std::remove_reference<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&>(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}&) [254]
                0.00    0.00    5000/5000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Edge const&)#1}) [257]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::remove_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [20]
[260]    0.0    0.00    0.00    5000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [260]
                0.00    0.00    5000/10000       std::remove_reference<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}&) [255]
                0.00    0.00    5000/5000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}) [258]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__remove_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>) [6]
[261]    0.0    0.00    0.00    5000         bool __gnu_cxx::operator==<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [261]
                0.00    0.00   10000/50080       __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::base() const [220]
-----------------------------------------------
                0.00    0.00    5000/5000        identifyAffectedVertices(Graph&, SSSPTree&, std::vector<EdgeChange, std::allocator<EdgeChange> > const&) [4]
[262]    0.0    0.00    0.00    5000         SSSPTree::isTreeEdge(int, int) const [262]
                0.00    0.00   10000/161759      std::vector<int, std::allocator<int> >::operator[](unsigned long) const [164]
-----------------------------------------------
                0.00    0.00    5000/5000        std::vector<Edge, std::allocator<Edge> >::erase(__gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >) [15]
[263]    0.0    0.00    0.00    5000         std::vector<Edge, std::allocator<Edge> >::cbegin() const [263]
                0.00    0.00    5000/5000        __gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >::__normal_iterator(Edge const* const&) [256]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__find_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>) [7]
[264]    0.0    0.00    0.00    5000         std::iterator_traits<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [264]
-----------------------------------------------
                0.00    0.00     350/1079        identifyAffectedVertices(Graph&, SSSPTree&, std::vector<EdgeChange, std::allocator<EdgeChange> > const&) [4]
                0.00    0.00     729/1079        updateAffectedVertices(Graph const&, SSSPTree&) [49]
[265]    0.0    0.00    0.00    1079         SSSPTree::markAffected(int, bool) [265]
                0.00    0.00    1079/152817      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [171]
                0.00    0.00    1079/76948       std::_Bit_reference::operator=(bool) [180]
-----------------------------------------------
                0.00    0.00     120/120         Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [46]
[266]    0.0    0.00    0.00     120         Edge* std::__niter_base<Edge*>(Edge*) [266]
-----------------------------------------------
                0.00    0.00     102/102         PQNode* std::__relocate_a<PQNode*, PQNode*, std::allocator<PQNode> >(PQNode*, PQNode*, PQNode*, std::allocator<PQNode>&) [290]
