Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[598]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::deallocate(std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&, std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long) [598]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::deallocate(std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long) [533]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_allocate(unsigned long) [579]
[599]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::allocate(std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&, unsigned long) [599]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<Neighbor, std::allocator<Neighbor> > >::allocate(unsigned long, void const*) [534]
-----------------------------------------------
                0.00    0.00       1/1           int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [642]
[600]    0.0    0.00    0.00       1         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [600]
                0.00    0.00       1/1           int* std::copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [646]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Neighbor, std::allocator<Neighbor> >* std::__uninitialized_default_n<std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long>(std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long) [644]
[601]    0.0    0.00    0.00       1         std::vector<Neighbor, std::allocator<Neighbor> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long>(std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long) [601]
                0.00    0.00   75888/75888       void std::_Construct<std::vector<Neighbor, std::allocator<Neighbor> >>(std::vector<Neighbor, std::allocator<Neighbor> >*) [129]
                0.00    0.00   75888/151776      std::vector<Neighbor, std::allocator<Neighbor> >* std::__addressof<std::vector<Neighbor, std::allocator<Neighbor> > >(std::vector<Neighbor, std::allocator<Neighbor> >&) [106]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<EdgeChange, std::allocator<EdgeChange> >::operator=(std::vector<EdgeChange, std::allocator<EdgeChange> >&&) [604]
[602]    0.0    0.00    0.00       1         std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_move_assign(std::vector<EdgeChange, std::allocator<EdgeChange> >&&, std::integral_constant<bool, true>) [602]
                0.00    0.00       2/2           std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_impl_data&) [443]
                0.00    0.00       2/35          std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_get_Tp_allocator() [199]
                0.00    0.00       1/1           std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::get_allocator() const [546]
                0.00    0.00       1/1           std::vector<EdgeChange, std::allocator<EdgeChange> >::vector(std::allocator<EdgeChange> const&) [603]
                0.00    0.00       1/4           std::allocator<EdgeChange>::~allocator() [332]
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<EdgeChange> >(std::allocator<EdgeChange>&, std::allocator<EdgeChange>&) [641]
                0.00    0.00       1/3           std::vector<EdgeChange, std::allocator<EdgeChange> >::~vector() [392]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_move_assign(std::vector<EdgeChange, std::allocator<EdgeChange> >&&, std::integral_constant<bool, true>) [602]
[603]    0.0    0.00    0.00       1         std::vector<EdgeChange, std::allocator<EdgeChange> >::vector(std::allocator<EdgeChange> const&) [603]
                0.00    0.00       1/1           std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_Vector_base(std::allocator<EdgeChange> const&) [567]
-----------------------------------------------
                0.00    0.00       1/1           main_sssp_update(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int, int, int) [12]
[604]    0.0    0.00    0.00       1         std::vector<EdgeChange, std::allocator<EdgeChange> >::operator=(std::vector<EdgeChange, std::allocator<EdgeChange> >&&) [604]
                0.00    0.00       1/1           std::remove_reference<std::vector<EdgeChange, std::allocator<EdgeChange> >&>::type&& std::move<std::vector<EdgeChange, std::allocator<EdgeChange> >&>(std::vector<EdgeChange, std::allocator<EdgeChange> >&) [648]
                0.00    0.00       1/1           std::vector<EdgeChange, std::allocator<EdgeChange> >::_M_move_assign(std::vector<EdgeChange, std::allocator<EdgeChange> >&&, std::integral_constant<bool, true>) [602]
-----------------------------------------------
                0.00    0.00       1/1           Graph::Graph(int) [520]
[605]    0.0    0.00    0.00       1         std::vector<Edge, std::allocator<Edge> >::vector() [605]
                0.00    0.00       1/1           std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_base() [571]
-----------------------------------------------
                0.00    0.00       1/1           Graph::~Graph() [521]
[606]    0.0    0.00    0.00       1         std::vector<Edge, std::allocator<Edge> >::~vector() [606]
                0.00    0.00       1/41          std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() [189]
                0.00    0.00       1/1           void std::_Destroy<Edge*, Edge>(Edge*, Edge*, std::allocator<Edge>&) [650]
                0.00    0.00       1/1           std::_Vector_base<Edge, std::allocator<Edge> >::~_Vector_base() [572]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<PQNode, std::allocator<PQNode> >::push_back(PQNode&&) [611]
[607]    0.0    0.00    0.00       1         PQNode& std::vector<PQNode, std::allocator<PQNode> >::emplace_back<PQNode>(PQNode&&) [607]
                0.00    0.00       1/4           std::vector<PQNode, std::allocator<PQNode> >::end() [345]
                0.00    0.00       1/4           PQNode&& std::forward<PQNode>(std::remove_reference<PQNode>::type&) [369]
                0.00    0.00       1/1           void std::vector<PQNode, std::allocator<PQNode> >::_M_realloc_insert<PQNode>(__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >, PQNode&&) [608]
                0.00    0.00       1/1           std::vector<PQNode, std::allocator<PQNode> >::back() [609]
-----------------------------------------------
                0.00    0.00       1/1           PQNode& std::vector<PQNode, std::allocator<PQNode> >::emplace_back<PQNode>(PQNode&&) [607]
[608]    0.0    0.00    0.00       1         void std::vector<PQNode, std::allocator<PQNode> >::_M_realloc_insert<PQNode>(__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >, PQNode&&) [608]
                0.00    0.00       2/3           std::_Vector_base<PQNode, std::allocator<PQNode> >::_M_get_Tp_allocator() [381]
                0.00    0.00       2/8           __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::base() const [246]
                0.00    0.00       2/2           std::vector<PQNode, std::allocator<PQNode> >::_S_relocate(PQNode*, PQNode*, PQNode*, std::allocator<PQNode>&) [463]
                0.00    0.00       1/1           std::vector<PQNode, std::allocator<PQNode> >::_M_check_len(unsigned long, char const*) const [547]
                0.00    0.00       1/3           std::vector<PQNode, std::allocator<PQNode> >::begin() [393]
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::difference_type __gnu_cxx::operator-<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >(__gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > > const&, __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > > const&) [374]
                0.00    0.00       1/1           std::_Vector_base<PQNode, std::allocator<PQNode> >::_M_allocate(unsigned long) [573]
                0.00    0.00       1/4           PQNode&& std::forward<PQNode>(std::remove_reference<PQNode>::type&) [369]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<PQNode> >::construct<PQNode, PQNode>(std::allocator<PQNode>&, PQNode*, PQNode&&) [597]
                0.00    0.00       1/2           std::_Vector_base<PQNode, std::allocator<PQNode> >::_M_deallocate(PQNode*, unsigned long) [445]
-----------------------------------------------
                0.00    0.00       1/1           PQNode& std::vector<PQNode, std::allocator<PQNode> >::emplace_back<PQNode>(PQNode&&) [607]
[609]    0.0    0.00    0.00       1         std::vector<PQNode, std::allocator<PQNode> >::back() [609]
                0.00    0.00       1/4           std::vector<PQNode, std::allocator<PQNode> >::end() [345]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::operator-(long) const [414]
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<PQNode*, std::vector<PQNode, std::allocator<PQNode> > >::operator*() const [377]
-----------------------------------------------
                0.00    0.00       1/1           std::priority_queue<PQNode, std::vector<PQNode, std::allocator<PQNode> >, std::greater<PQNode> >::pop() [590]
[610]    0.0    0.00    0.00       1         std::vector<PQNode, std::allocator<PQNode> >::pop_back() [610]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<PQNode> >::destroy<PQNode>(std::allocator<PQNode>&, PQNode*) [595]
-----------------------------------------------
                0.00    0.00       1/1           std::priority_queue<PQNode, std::vector<PQNode, std::allocator<PQNode> >, std::greater<PQNode> >::push(PQNode&&) [591]
[611]    0.0    0.00    0.00       1         std::vector<PQNode, std::allocator<PQNode> >::push_back(PQNode&&) [611]
                0.00    0.00       1/5           std::remove_reference<PQNode&>::type&& std::move<PQNode&>(PQNode&) [308]
                0.00    0.00       1/1           PQNode& std::vector<PQNode, std::allocator<PQNode> >::emplace_back<PQNode>(PQNode&&) [607]
-----------------------------------------------
                0.00    0.00       1/1           std::priority_queue<PQNode, std::vector<PQNode, std::allocator<PQNode> >, std::greater<PQNode> >::priority_queue<std::vector<PQNode, std::allocator<PQNode> >, void>() [592]
[612]    0.0    0.00    0.00       1         std::vector<PQNode, std::allocator<PQNode> >::vector() [612]
                0.00    0.00       1/1           std::_Vector_base<PQNode, std::allocator<PQNode> >::_Vector_base() [577]
-----------------------------------------------
                0.00    0.00       1/1           std::priority_queue<PQNode, std::vector<PQNode, std::allocator<PQNode> >, std::greater<PQNode> >::~priority_queue() [593]
[613]    0.0    0.00    0.00       1         std::vector<PQNode, std::allocator<PQNode> >::~vector() [613]
                0.00    0.00       1/3           std::_Vector_base<PQNode, std::allocator<PQNode> >::_M_get_Tp_allocator() [381]
                0.00    0.00       1/1           void std::_Destroy<PQNode*, PQNode>(PQNode*, PQNode*, std::allocator<PQNode>&) [652]
                0.00    0.00       1/1           std::_Vector_base<PQNode, std::allocator<PQNode> >::~_Vector_base() [578]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_default_append(unsigned long) [616]
[614]    0.0    0.00    0.00       1         std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_S_relocate(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&) [614]
                0.00    0.00       1/1           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_S_do_relocate(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&, std::integral_constant<bool, true>) [615]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_S_relocate(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&) [614]
[615]    0.0    0.00    0.00       1         std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_S_do_relocate(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&, std::integral_constant<bool, true>) [615]
                0.00    0.00       1/1           std::vector<Neighbor, std::allocator<Neighbor> >* std::__relocate_a<std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&) [636]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::resize(unsigned long) [617]
[616]    0.0    0.00    0.00       1         std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_default_append(unsigned long) [616]
                0.00    0.00       2/4           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::max_size() const [329]
                0.00    0.00       2/3           std::_Vector_base<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_get_Tp_allocator() [382]
                0.00    0.00       1/7           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::size() const [252]
                0.00    0.00       1/1           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_check_len(unsigned long, char const*) const [548]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_allocate(unsigned long) [579]
                0.00    0.00       1/1           std::vector<Neighbor, std::allocator<Neighbor> >* std::__uninitialized_default_n_a<std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long, std::vector<Neighbor, std::allocator<Neighbor> > >(std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&) [645]
                0.00    0.00       1/1           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_S_relocate(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&) [614]
                0.00    0.00       1/2           std::_Vector_base<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_deallocate(std::vector<Neighbor, std::allocator<Neighbor> >*, unsigned long) [446]
-----------------------------------------------
                0.00    0.00       1/1           Graph::Graph(int) [520]
[617]    0.0    0.00    0.00       1         std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::resize(unsigned long) [617]
                0.00    0.00       2/7           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::size() const [252]
                0.00    0.00       1/1           std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_default_append(unsigned long) [616]
-----------------------------------------------
                0.00    0.00       1/1           Graph::Graph(int) [520]
[618]    0.0    0.00    0.00       1         std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::vector() [618]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_Vector_base() [583]
-----------------------------------------------
                0.00    0.00       1/1           Graph::~Graph() [521]
[619]    0.0    0.00    0.00       1         std::vector<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::~vector() [619]
                0.00    0.00       1/3           std::_Vector_base<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::_M_get_Tp_allocator() [382]
                0.00    0.00       1/1           void std::_Destroy<std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> > >(std::vector<Neighbor, std::allocator<Neighbor> >*, std::vector<Neighbor, std::allocator<Neighbor> >*, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > >&) [654]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Neighbor, std::allocator<Neighbor> >, std::allocator<std::vector<Neighbor, std::allocator<Neighbor> > > >::~_Vector_base() [584]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [622]
[620]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [620]
                0.00    0.00       1/3           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [385]
                0.00    0.00       1/6           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [269]
                0.00    0.00       1/7           unsigned long* std::__addressof<unsigned long>(unsigned long&) [255]
                0.00    0.00       1/13          std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [235]
                0.00    0.00       1/9           std::operator+(std::_Bit_iterator const&, long) [244]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [622]
[621]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [621]
                0.00    0.00       1/6           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [261]
-----------------------------------------------
                0.00    0.00       1/1           computeInitialSSSP(Graph const&, int, std::vector<int, std::allocator<int> > const&, int, int) [516]
[622]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [622]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [588]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [620]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [621]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [626]
[623]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [623]
                0.00    0.00       4/13          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [234]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [321]
                0.00    0.00       2/2           double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [502]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [549]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::begin() [625]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [541]
                0.00    0.00       1/5           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [289]
                0.00    0.00       1/5           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [307]
                0.00    0.00       1/6           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [277]
                0.00    0.00       1/6           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [267]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [626]
[624]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::end() [624]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [410]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [623]
[625]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::begin() [625]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [410]
-----------------------------------------------
                0.00    0.00       1/1           SSSPTree::SSSPTree(int, int) [523]
[626]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [626]
                0.00    0.00       2/6           std::vector<double, std::allocator<double> >::size() const [263]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::end() [624]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [623]
-----------------------------------------------
                0.00    0.00       1/1           SSSPTree::SSSPTree(int, int) [523]
[627]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector() [627]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base() [586]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::_M_assign_dispatch<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::__false_type) [630]
[628]    0.0    0.00    0.00       1         void std::vector<int, std::allocator<int> >::_M_assign_aux<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::forward_iterator_tag) [628]
                0.00    0.00       2/14          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [231]
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [655]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::capacity() const [551]
                0.00    0.00       1/3           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [395]
                0.00    0.00       1/1           int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [631]
                0.00    0.00       1/7           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [258]
                0.00    0.00       1/7           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [254]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::resize(unsigned long, int const&) [633]
[629]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&) [629]
                0.00    0.00       4/14          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [231]
                0.00    0.00       2/8           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [247]
                0.00    0.00       2/2           int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [503]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [550]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::begin() [473]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [412]
                0.00    0.00       1/4           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [338]
                0.00    0.00       1/3           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [402]
                0.00    0.00       1/7           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [258]
                0.00    0.00       1/7           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [254]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<int, std::allocator<int> >::assign<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, void>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [632]
[630]    0.0    0.00    0.00       1         void std::vector<int, std::allocator<int> >::_M_assign_dispatch<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::__false_type) [630]
                0.00    0.00       1/2           std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [499]
